Episode,Score,Lines_Cleared,Epsilon
224,0,0,0.40001279097453973
225,0,0,0.3996127781835652
226,0,0,0.39921316540538165
227,40,1,0.3988139522399763
228,0,0,0.39841513828773634
229,0,0,0.3980167231494486
230,0,0,0.39761870642629915
231,0,0,0.39722108771987286
232,40,1,0.39682386663215297
233,80,2,0.3964270427655208
234,0,0,0.3960306157227553
235,0,0,0.39563458510703253
236,0,0,0.3952389505219255
237,0,0,0.3948437115714036
238,0,0,0.3944488678598322
239,0,0,0.39405441899197236
240,0,0,0.39366036457298037
241,40,1,0.39326670420840737
242,220,5,0.39287343750419895
243,0,0,0.39248056406669474
244,0,0,0.392088083502628
245,0,0,0.3916959954191254
246,40,1,0.3913042994237063
247,0,0,0.3909129951242826
248,0,0,0.39052208212915834
249,0,0,0.3901315600470292
250,40,1,0.3897414284869822
251,0,0,0.3893516870584952
252,0,0,0.3889623353714367
253,0,0,0.38857337303606526
254,0,0,0.3881847996630292
255,0,0,0.3877966148633662
256,0,0,0.3874088182485028
257,40,1,0.3870214094302543
258,80,2,0.38663438802082406
259,0,0,0.3862477536328032
260,80,2,0.3858615058791704
261,100,2,0.38547564437329124
262,0,0,0.38509016872891794
263,0,0,0.38470507856018904
264,0,0,0.38432037348162884
265,0,0,0.3839360531081472
266,140,3,0.38355211705503905
267,0,0,0.383168564937984
268,0,0,0.38278539637304604
269,0,0,0.382402610976673
270,0,0,0.38202020836569633
271,0,0,0.38163818815733064
272,0,0,0.3812565499691733
273,80,2,0.3808752934192041
274,80,2,0.38049441812578494
275,0,0,0.3801139237076592
276,80,2,0.3797338097839515
277,0,0,0.37935407597416754
278,80,2,0.37897472189819337
279,0,0,0.3785957471762952
280,0,0,0.3782171514291189
281,0,0,0.3778389342776898
282,0,0,0.3774610953434121
283,0,0,0.3770836342480687
284,40,1,0.37670655061382063
285,40,1,0.3763298440632068
286,40,1,0.3759535142191436
287,0,0,0.37557756070492443
288,0,0,0.3752019831442195
289,0,0,0.37482678116107526
290,40,1,0.3744519543799142
291,0,0,0.3740775024255343
292,0,0,0.37370342492310876
293,0,0,0.37332972149818566
294,0,0,0.3729563917766875
295,0,0,0.3725834353849108
296,80,2,0.37221085194952586
297,0,0,0.3718386410975763
298,0,0,0.37146680245647873
299,0,0,0.37109533565402225
300,40,1,0.3707242403183682
301,40,1,0.37035351607804984
302,0,0,0.3699831625619718
303,40,1,0.3696131793994098
304,80,2,0.36924356622001037
305,0,0,0.36887432265379033
306,40,1,0.3685054483311365
307,0,0,0.3681369428828054
308,0,0,0.3677688059399226
309,40,1,0.3674010371339827
310,80,2,0.3670336360968487
311,40,1,0.36666660246075183
312,0,0,0.36629993585829107
313,40,1,0.3659336359224328
314,0,0,0.36556770228651037
315,0,0,0.36520213458422385
316,0,0,0.3648369324496396
317,0,0,0.36447209551718995
318,0,0,0.36410762342167274
319,0,0,0.3637435157982511
320,0,0,0.36337977228245283
321,0,0,0.36301639251017037
322,0,0,0.3626533761176602
323,0,0,0.3622907227415425
324,0,0,0.361928432018801
325,0,0,0.36156650358678216
326,0,0,0.3612049370831954
327,40,1,0.3608437321461122
328,40,1,0.3604828884139661
329,0,0,0.36012240552555214
330,0,0,0.35976228312002656
331,0,0,0.35940252083690655
332,40,1,0.35904311831606966
333,0,0,0.3586840751977536
334,0,0,0.35832539112255585
335,0,0,0.3579670657314333
336,0,0,0.35760909866570184
337,0,0,0.3572514895670361
338,40,1,0.35689423807746906
339,40,1,0.3565373438393916
340,40,1,0.3561808064955522
341,0,0,0.35582462568905665
342,0,0,0.3554688010633676
343,0,0,0.35511333226230424
344,0,0,0.35475821893004195
345,40,1,0.3544034607111119
346,0,0,0.35404905725040076
347,0,0,0.35369500819315036
348,0,0,0.3533413131849572
349,0,0,0.3529879718717722
350,0,0,0.35263498389990044
351,0,0,0.3522823489160005
352,0,0,0.35193006656708453
353,40,1,0.35157813650051745
354,0,0,0.35122655836401695
355,0,0,0.35087533180565295
356,0,0,0.3505244564738473
357,0,0,0.35017393201737346
358,40,1,0.3498237580853561
359,40,1,0.34947393432727075
360,40,1,0.3491244603929435
361,0,0,0.34877533593255056
362,40,1,0.34842656059661803
363,40,1,0.3480781340360214
364,0,0,0.34773005590198536
365,0,0,0.34738232584608336
366,0,0,0.3470349435202373
367,0,0,0.34668790857671705
368,0,0,0.3463412206681403
369,0,0,0.3459948794474722
370,0,0,0.34564888456802473
371,0,0,0.3453032356834567
372,0,0,0.3449579324477733
373,0,0,0.3446129745153255
374,0,0,0.3442683615408102
375,0,0,0.34392409317926936
376,0,0,0.34358016908609007
377,0,0,0.343236588917004
378,120,3,0.342893352328087
379,0,0,0.3425504589757589
380,0,0,0.3422079085167832
381,0,0,0.3418657006082664
382,0,0,0.3415238349076581
383,40,1,0.34118231107275043
384,0,0,0.34084112876167766
385,0,0,0.34050028763291595
386,0,0,0.340159787345283
387,0,0,0.3398196275579377
388,0,0,0.3394798079303798
389,40,1,0.33914032812244943
390,0,0,0.338801187794327
391,80,2,0.33846238660653266
392,0,0,0.33812392421992615
393,0,0,0.3377858002957062
394,40,1,0.3374480144954105
395,0,0,0.3371105664809151
396,40,1,0.3367734559144342
397,0,0,0.33643668245851976
398,0,0,0.33610024577606123
399,0,0,0.33576414553028516
400,0,0,0.3354283813847549
401,40,1,0.33509295300337016
402,80,2,0.3347578600503668
403,0,0,0.3344231021903164
404,0,0,0.33408867908812606
405,40,1,0.33375459040903793
406,0,0,0.3334208358186289
407,0,0,0.3330874149828103
408,0,0,0.33275432756782747
409,40,1,0.3324215732402596
410,80,2,0.33208915166701936
411,40,1,0.33175706251535236
412,0,0,0.331425305452837
413,40,1,0.33109388014738417
414,0,0,0.33076278626723676
415,40,1,0.3304320234809695
416,0,0,0.3301015914574885
417,0,0,0.32977148986603105
418,0,0,0.32944171837616504
419,0,0,0.32911227665778886
420,0,0,0.3287831643811311
421,0,0,0.32845438121674997
422,120,3,0.3281259268355332
423,40,1,0.3277978009086977
424,0,0,0.327470003107789
425,0,0,0.3271425331046812
426,0,0,0.32681539057157655
427,0,0,0.326488575181005
428,40,1,0.32616208660582396
429,0,0,0.32583592451921817
430,0,0,0.32551008859469893
431,0,0,0.3251845785061042
432,0,0,0.3248593939275981
433,0,0,0.3245345345336705
434,0,0,0.3242099999991368
435,120,3,0.32388578999913764
436,0,0,0.3235619042091385
437,0,0,0.32323834230492937
438,80,2,0.32291510396262446
439,160,4,0.3225921888586618
440,0,0,0.32226959666980315
441,0,0,0.32194732707313334
442,40,1,0.3216253797460602
443,0,0,0.32130375436631414
444,0,0,0.3209824506119478
445,0,0,0.32066146816133584
446,40,1,0.3203408066931745
447,0,0,0.3200204658864813
448,0,0,0.31970044542059484
449,0,0,0.31938074497517427
450,40,1,0.3190613642301991
451,120,3,0.3187423028659689
452,0,0,0.3184235605631029
453,0,0,0.3181051370025398
454,40,1,0.31778703186553725
455,0,0,0.3174692448336717
456,0,0,0.31715177558883806
457,80,2,0.3168346238132492
458,40,1,0.31651778918943596
459,80,2,0.3162012714002465
460,80,2,0.31588507012884626
461,0,0,0.3155691850587174
462,40,1,0.3152536158736587
463,40,1,0.31493836225778504
464,80,2,0.3146234238955273
465,0,0,0.31430880047163173
466,0,0,0.3139944916711601
467,0,0,0.3136804971794889
468,0,0,0.3133668166823094
469,0,0,0.3130534498656271
470,120,3,0.31274039641576146
471,0,0,0.3124276560193457
472,40,1,0.31211522836332634
473,0,0,0.311803113134963
474,180,4,0.31149131002182806
475,0,0,0.3111798187118062
476,0,0,0.3108686388930944
477,80,2,0.31055777025420134
478,40,1,0.31024721248394715
479,0,0,0.3099369652714632
480,120,3,0.3096270283061917
481,0,0,0.30931740127788554
482,0,0,0.30900808387660766
483,0,0,0.30869907579273104
484,0,0,0.3083903767169383
485,80,2,0.3080819863402214
486,40,1,0.30777390435388113
487,40,1,0.30746613044952725
488,700,13,0.30715866431907773
489,0,0,0.30685150565475866
490,80,2,0.3065446541491039
491,0,0,0.30623810949495484
492,40,1,0.3059318713854599
493,80,2,0.30562593951407446
494,0,0,0.3053203135745604
495,0,0,0.30501499326098586
496,0,0,0.3047099782677249
497,0,0,0.3044052682894572
498,0,0,0.30410086302116773
499,0,0,0.30379676215814655
500,0,0,0.3034929653959884
501,40,1,0.3031894724305924
502,120,3,0.30288628295816183
503,40,1,0.3025833966752037
504,120,3,0.30228081327852846
505,0,0,0.3019785324652499
506,80,2,0.30167655393278464
507,80,2,0.3013748773788519
508,0,0,0.301073502501473
509,0,0,0.30077242899897155
510,0,0,0.3004716565699726
511,40,1,0.3001711849134026
512,0,0,0.29987101372848923
513,40,1,0.29957114271476076
514,40,1,0.299271571572046
515,40,1,0.2989723000004739
516,0,0,0.29867332770047345
517,40,1,0.298374654372773
518,180,4,0.2980762797184002
519,40,1,0.29777820343868183
520,0,0,0.29748042523524315
521,80,2,0.2971829448100079
522,0,0,0.2968857618651979
523,0,0,0.2965888761033327
524,0,0,0.29629228722722933
525,0,0,0.2959959949400021
526,40,1,0.2956999989450621
527,0,0,0.295404298946117
528,80,2,0.2951088946471709
529,0,0,0.2948137857525237
530,160,4,0.2945189719667712
531,0,0,0.29422445299480443
532,0,0,0.2939302285418096
533,80,2,0.2936362983132678
534,0,0,0.29334266201495457
535,40,1,0.2930493193529396
536,0,0,0.2927562700335867
537,0,0,0.29246351376355306
538,40,1,0.2921710502497895
539,0,0,0.2918788791995397
540,0,0,0.2915870003203402
541,0,0,0.29129541332001985
542,0,0,0.29100411790669983
543,0,0,0.2907131137887931
544,0,0,0.2904224006750043
545,140,3,0.2901319782743293
546,0,0,0.289841846296055
547,0,0,0.2895520044497589
548,0,0,0.2892624524453092
549,40,1,0.28897318999286387
550,0,0,0.288684216802871
551,40,1,0.2883955325860681
552,0,0,0.288107137053482
553,0,0,0.28781902991642855
554,40,1,0.2875312108865121
555,80,2,0.2872436796756256
556,0,0,0.28695643599594994
557,40,1,0.286669479559954
558,80,2,0.286382810080394
559,0,0,0.2860964272703136
560,180,4,0.2858103308430433
561,0,0,0.2855245205122003
562,80,2,0.28523899599168806
563,0,0,0.28495375699569636
564,40,1,0.28466880323870064
565,0,0,0.28438413443546195
566,0,0,0.28409975030102647
567,40,1,0.28381565055072544
568,80,2,0.2835318349001747
569,0,0,0.28324830306527454
570,0,0,0.2829650547622093
571,40,1,0.28268208970744707
572,0,0,0.28239940761773963
573,80,2,0.28211700821012187
574,40,1,0.28183489120191174
575,0,0,0.2815530563107098
576,40,1,0.2812715032543991
577,0,0,0.2809902317511447
578,0,0,0.2807092415193935
579,120,3,0.2804285322778741
580,180,4,0.28014810374559623
581,0,0,0.27986795564185063
582,0,0,0.2795880876862088
583,0,0,0.2793084995985226
584,40,1,0.2790291910989241
585,40,1,0.2787501619078252
586,40,1,0.2784714117459174
587,0,0,0.27819294033417147
588,40,1,0.2779147473938373
589,0,0,0.27763683264644345
590,0,0,0.27735919581379703
591,0,0,0.27708183661798325
592,0,0,0.27680475478136524
593,0,0,0.27652795002658387
594,80,2,0.2762514220765573
595,0,0,0.27597517065448074
596,140,3,0.27569919548382626
597,40,1,0.27542349628834245
598,0,0,0.2751480727920541
599,0,0,0.27487292471926206
600,0,0,0.2745980517945428
601,120,3,0.27432345374274825
602,40,1,0.2740491302890055
603,40,1,0.2737750811587165
604,0,0,0.2735013060775578
605,40,1,0.27322780477148023
606,80,2,0.2729545769667088
607,0,0,0.2726816223897421
608,40,1,0.27240894076735234
609,40,1,0.272136531826585
610,0,0,0.2718643952947584
611,0,0,0.27159253089946367
612,0,0,0.2713209383685642
613,0,0,0.2710496174301956
614,0,0,0.27077856781276544
615,80,2,0.27050778924495267
616,220,5,0.2702372814557077
617,40,1,0.269967044174252
618,0,0,0.26969707713007773
619,0,0,0.26942738005294764
620,40,1,0.2691579526728947
621,80,2,0.2688887947202218
622,0,0,0.2686199059255016
623,40,1,0.2683512860195761
624,80,2,0.2680829347335565
625,0,0,0.2678148517988229
626,0,0,0.2675470369470241
627,0,0,0.26727948991007705
628,0,0,0.267012210420167
629,120,3,0.2667451982097468
630,0,0,0.26647845301153705
631,0,0,0.2662119745585255
632,40,1,0.265945762583967
633,0,0,0.26567981682138303
634,0,0,0.2654141370045616
635,40,1,0.2651487228675571
636,0,0,0.26488357414468955
637,0,0,0.2646186905705449
638,80,2,0.26435407187997434
639,0,0,0.26408971780809437
640,120,3,0.26382562809028626
641,80,2,0.26356180246219596
642,40,1,0.2632982406597338
643,0,0,0.26303494241907405
644,0,0,0.26277190747665496
645,0,0,0.2625091355691783
646,0,0,0.26224662643360913
647,0,0,0.26198437980717554
648,40,1,0.26172239542736836
649,0,0,0.261460673031941
650,80,2,0.261199212358909
651,40,1,0.26093801314655013
652,0,0,0.2606770751334036
653,120,3,0.2604163980582702
654,120,3,0.2601559816602119
655,0,0,0.2598958256785517
656,0,0,0.25963592985287315
657,40,1,0.25937629392302025
658,0,0,0.2591169176290972
659,0,0,0.25885780071146813
660,40,1,0.2585989429107567
661,0,0,0.25834034396784594
662,0,0,0.2580820036238781
663,40,1,0.25782392162025425
664,0,0,0.257566097698634
665,80,2,0.25730853160093536
666,0,0,0.2570512230693344
667,40,1,0.2567941718462651
668,140,3,0.2565373776744188
669,260,6,0.2562808402967444
670,0,0,0.2560245594564477
671,40,1,0.25576853489699125
672,0,0,0.25551276636209425
673,40,1,0.25525725359573215
674,0,0,0.25500199634213644
675,0,0,0.2547469943457943
676,80,2,0.2544922473514485
677,40,1,0.254237755104097
678,0,0,0.25398351734899294
679,0,0,0.2537295338316439
680,0,0,0.2534758042978123
681,40,1,0.2532223284935145
682,0,0,0.252969106165021
683,0,0,0.252716137058856
684,80,2,0.25246342092179713
685,80,2,0.25221095750087535
686,80,2,0.25195874654337447
687,0,0,0.2517067877968311
688,0,0,0.25145508100903424
689,40,1,0.2512036259280252
690,0,0,0.2509524223020972
691,280,7,0.2507014698797951
692,80,2,0.25045076840991526
693,0,0,0.25020031764150535
694,0,0,0.24995011732386385
695,0,0,0.24970016720653998
696,40,1,0.24945046703933343
697,0,0,0.2492010165722941
698,40,1,0.2489518155557218
699,40,1,0.24870286374016606
700,0,0,0.24845416087642588
701,0,0,0.24820570671554945
702,0,0,0.2479575010088339
703,40,1,0.24770954350782506
704,0,0,0.24746183396431723
705,40,1,0.2472143721303529
706,140,3,0.24696715775822256
707,0,0,0.24672019060046435
708,120,3,0.2464734704098639
709,160,4,0.24622699693945402
710,0,0,0.24598076994251455
711,80,2,0.24573478917257205
712,0,0,0.24548905438339946
713,80,2,0.24524356532901606
714,0,0,0.24499832176368705
715,300,3,0.24475332344192335
716,0,0,0.24450857011848143
717,0,0,0.24426406154836294
718,0,0,0.24401979748681457
719,0,0,0.24377577768932776
720,0,0,0.24353200191163843
721,0,0,0.2432884699097268
722,0,0,0.24304518143981707
723,40,1,0.24280213625837727
724,40,1,0.24255933412211889
725,120,3,0.24231677478799676
726,0,0,0.24207445801320876
727,0,0,0.24183238355519554
728,0,0,0.24159055117164036
729,0,0,0.2413489606204687
730,0,0,0.24110761165984823
731,80,2,0.24086650404818838
732,0,0,0.24062563754414018
733,0,0,0.24038501190659603
734,220,5,0.24014462689468943
735,80,2,0.23990448226779473
736,40,1,0.23966457778552694
737,0,0,0.23942491320774142
738,80,2,0.23918548829453368
739,0,0,0.23894630280623913
740,0,0,0.2387073565034329
741,0,0,0.23846864914692945
742,40,1,0.23823018049778252
743,40,1,0.23799195031728473
744,40,1,0.23775395836696744
745,40,1,0.23751620440860047
746,80,2,0.23727868820419187
747,0,0,0.23704140951598768
748,0,0,0.23680436810647168
749,80,2,0.2365675637383652
750,0,0,0.23633099617462686
751,0,0,0.23609466517845223
752,0,0,0.23585857051327377
753,0,0,0.2356227119427605
754,0,0,0.23538708923081772
755,120,3,0.2351517021415869
756,0,0,0.23491655043944532
757,0,0,0.23468163388900587
758,40,1,0.23444695225511686
759,0,0,0.23421250530286175
760,0,0,0.23397829279755888
761,0,0,0.23374431450476132
762,0,0,0.23351057019025656
763,0,0,0.2332770596200663
764,80,2,0.23304378256044625
765,0,0,0.2328107387778858
766,0,0,0.23257792803910793
767,0,0,0.23234535011106883
768,0,0,0.23211300476095775
769,80,2,0.2318808917561968
770,80,2,0.23164901086444062
771,0,0,0.23141736185357617
772,160,4,0.23118594449172258
773,160,4,0.23095475854723085
774,40,1,0.23072380378868362
775,0,0,0.23049307998489493
776,0,0,0.23026258690491003
777,0,0,0.2300323243180051
778,40,1,0.2298022919936871
779,100,2,0.22957248970169342
780,40,1,0.2293429172119917
781,40,1,0.22911357429477971
782,0,0,0.22888446072048493
783,0,0,0.22865557625976446
784,340,4,0.2284269206835047
785,40,1,0.2281984937628212
786,80,2,0.22797029526905838
787,80,2,0.22774232497378932
788,40,1,0.22751458264881552
789,40,1,0.22728706806616672
790,0,0,0.22705978099810056
791,0,0,0.22683272121710246
792,0,0,0.22660588849588537
793,80,2,0.2263792826073895
794,0,0,0.2261529033247821
795,0,0,0.22592675042145732
796,0,0,0.22570082367103586
797,0,0,0.22547512284736482
798,120,3,0.22524964772451744
799,280,7,0.22502439807679292
800,0,0,0.22479937367871614
801,40,1,0.2245745743050374
802,0,0,0.22434999973073239
803,80,2,0.22412564973100166
804,80,2,0.22390152408127065
805,40,1,0.22367762255718937
806,40,1,0.2234539449346322
807,40,1,0.22323049098969755
808,0,0,0.22300726049870787
809,0,0,0.22278425323820916
810,40,1,0.22256146898497095
811,80,2,0.22233890751598598
812,0,0,0.22211656860846998
813,0,0,0.22189445203986152
814,80,2,0.22167255758782167
815,0,0,0.22145088503023386
816,40,1,0.22122943414520363
817,0,0,0.22100820471105842
818,0,0,0.22078719650634737
819,40,1,0.22056640930984103
820,0,0,0.2203458429005312
821,0,0,0.22012549705763065
822,0,0,0.21990537156057302
823,40,1,0.21968546618901244
824,40,1,0.21946578072282344
825,40,1,0.21924631494210062
826,0,0,0.2190270686271585
827,120,3,0.21880804155853134
828,0,0,0.21858923351697282
829,0,0,0.21837064428345584
830,120,3,0.2181522736391724
831,80,2,0.21793412136553322
832,120,3,0.2177161872441677
833,0,0,0.21749847105692352
834,40,1,0.2172809725858666
835,140,3,0.21706369161328073
836,40,1,0.21684662792166745
837,0,0,0.21662978129374577
838,0,0,0.21641315151245202
839,0,0,0.21619673836093958
840,40,1,0.21598054162257865
841,80,2,0.21576456108095607
842,0,0,0.2155487965198751
843,0,0,0.21533324772335521
844,40,1,0.21511791447563186
845,200,5,0.21490279656115624
846,160,4,0.21468789376459507
847,0,0,0.21447320587083046
848,40,1,0.21425873266495962
849,0,0,0.21404447393229467
850,200,5,0.21383042945836236
851,0,0,0.213616599028904
852,0,0,0.2134029824298751
853,120,3,0.2131895794474452
854,40,1,0.21297638986799777
855,0,0,0.21276341347812977
856,80,2,0.21255065006465165
857,40,1,0.212338099414587
858,0,0,0.2121257613151724
859,0,0,0.21191363555385723
860,0,0,0.21170172191830336
861,80,2,0.21149002019638505
862,200,5,0.21127853017618867
863,0,0,0.21106725164601248
864,0,0,0.21085618439436646
865,0,0,0.2106453282099721
866,0,0,0.21043468288176212
867,0,0,0.21022424819888036
868,80,2,0.21001402395068147
869,40,1,0.2098040099267308
870,0,0,0.20959420591680405
871,0,0,0.20938461171088726
872,0,0,0.20917522709917638
873,40,1,0.2089660518720772
874,80,2,0.20875708582020513
875,0,0,0.20854832873438492
876,0,0,0.20833978040565054
877,0,0,0.20813144062524488
878,40,1,0.20792330918461963
879,40,1,0.207715385875435
880,40,1,0.20750767048955956
881,0,0,0.20730016281907002
882,80,2,0.20709286265625096
883,40,1,0.20688576979359471
884,0,0,0.2066788840238011
885,40,1,0.2064722051397773
886,40,1,0.2062657329346375
887,0,0,0.20605946720170287
888,40,1,0.20585340773450117
889,0,0,0.20564755432676668
890,0,0,0.20544190677243993
891,160,4,0.2052364648656675
892,40,1,0.20503122840080182
893,80,2,0.20482619717240103
894,0,0,0.20462137097522862
895,140,3,0.20441674960425338
896,40,1,0.20421233285464913
897,0,0,0.20400812052179448
898,40,1,0.2038041124012727
899,0,0,0.2036003082888714
900,40,1,0.20339670798058254
901,80,2,0.20319331127260196
902,40,1,0.20299011796132935
903,0,0,0.20278712784336803
904,40,1,0.20258434071552467
905,40,1,0.20238175637480915
906,0,0,0.20217937461843435
907,80,2,0.2019771952438159
908,0,0,0.2017752180485721
909,180,4,0.20157344283052353
910,0,0,0.201371869387693
911,40,1,0.2011704975183053
912,0,0,0.200969327020787
913,80,2,0.2007683576937662
914,40,1,0.20056758933607244
915,0,0,0.20036702174673637
916,0,0,0.20016665472498962
917,0,0,0.19996648807026463
918,120,3,0.19976652158219435
919,0,0,0.19956675506061217
920,0,0,0.19936718830555156
921,200,5,0.199167821117246
922,40,1,0.19896865329612876
923,180,4,0.19876968464283262
924,0,0,0.1985709149581898
925,260,6,0.1983723440432316
926,40,1,0.19817397169918835
927,160,4,0.19797579772748916
928,0,0,0.19777782192976168
929,0,0,0.19758004410783192
930,0,0,0.1973824640637241
931,120,3,0.19718508159966036
932,0,0,0.1969878965180607
933,200,5,0.19679090862154264
934,0,0,0.1965941177129211
