Episode,Score,Lines_Cleared,Epsilon
1,40,1,0.5
2,40,1,0.49925
3,0,0,0.49850112500000004
4,0,0,0.4977533733125001
5,0,0,0.49700674325253136
6,0,0,0.4962612331376526
7,0,0,0.49551684128794615
8,0,0,0.49477356602601424
9,0,0,0.49403140567697523
10,0,0,0.4932903585684598
11,0,0,0.49255042303060714
12,0,0,0.4918115973960613
13,0,0,0.4910738799999672
14,0,0,0.4903372691799673
15,0,0,0.48960176327619737
16,0,0,0.4888673606312831
17,40,1,0.48813405959033623
18,0,0,0.48740185850095075
19,0,0,0.48667075571319934
20,0,0,0.48594074957962957
21,0,0,0.48521183845526017
22,40,1,0.4844840206975773
23,80,2,0.48375729466653095
24,80,2,0.4830316587245312
25,0,0,0.48230711123644443
26,0,0,0.4815836505695898
27,0,0,0.48086127509373544
28,0,0,0.48013998318109485
29,0,0,0.47941977320632323
30,40,1,0.47870064354651376
31,40,1,0.477982592581194
32,120,3,0.47726561869232226
33,0,0,0.4765497202642838
34,40,1,0.4758348956838874
35,0,0,0.4751211433403616
36,0,0,0.47440846162535105
37,40,1,0.47369684893291303
38,0,0,0.47298630365951366
39,0,0,0.4722768242040244
40,0,0,0.4715684089677184
41,40,1,0.47086105635426684
42,0,0,0.47015476476973544
43,0,0,0.4694495326225809
44,0,0,0.46874535832364705
45,0,0,0.4680422402861616
46,0,0,0.4673401769257324
47,0,0,0.46663916666034383
48,0,0,0.4659392079103533
49,40,1,0.4652402990984878
50,40,1,0.4645424386498401
51,0,0,0.4638456249918653
52,120,3,0.46314985655437757
53,40,1,0.462455131769546
54,40,1,0.4617614490718917
55,0,0,0.4610688068982839
56,40,1,0.4603772036879365
57,0,0,0.4596866378824046
58,0,0,0.458997107925581
59,40,1,0.4583086122636927
60,0,0,0.4576211493452972
61,0,0,0.45693471762127924
62,40,1,0.4562493155448473
63,80,2,0.4555649415715301
64,0,0,0.45488159415917284
65,0,0,0.4541992717679341
66,0,0,0.4535179728602822
67,0,0,0.4528376959009918
68,0,0,0.45215843935714034
69,0,0,0.45148020169810466
70,120,3,0.4508029813955575
71,40,1,0.4501267769234642
72,0,0,0.449451586758079
73,0,0,0.4487774093779419
74,0,0,0.44810424326387505
